price,year,make,model,location,dealerName,isDealer,scrapeLocation,scrapeZip,mileage,highPriced,lowMileage,isLuxury,isRecent
22977,2023,Volkswagen,Tiguan 2.0T SE,"Sumner, WA (30 mi.)",Rairdon's Honda of Sumner,1,"Seattle, WA",98101,24330,0,1,0,1
14999,2016,Mazda,Mazda3 i Grand Touring,"Seattle, WA (2 mi.)",BMW Seattle,1,"Seattle, WA",98101,74954,0,0,0,0
43669,2024,Hyundai,PALISADE Calligraphy,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,13682,1,1,0,1
47860,2024,BMW,X5 xDrive40i,"Bellevue, WA (8 mi.)",BMW of Bellevue,1,"Seattle, WA",98101,38968,1,1,1,1
116995,2024,Chevrolet,Corvette Z06,"Renton, WA (13 mi.)",AutoNation Honda Renton,1,"Seattle, WA",98101,11970,1,1,0,1
19977,2022,Mazda,Mazda3 FWD w/Select Package,"Burien, WA (10 mi.)",Rairdons Honda of Burien,1,"Seattle, WA",98101,52674,0,0,0,1
47999,2024,Chevrolet,Silverado 1500 LT,"Sumner, WA (29 mi.)",Sunset Chevrolet,1,"Seattle, WA",98101,21709,1,1,0,1
35865,2022,BMW,X3 xDrive30i,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,26822,1,1,1,1
17888,2016,Honda,Civic EX-T,"Sumner, WA (30 mi.)",Rairdon's Honda of Sumner,1,"Seattle, WA",98101,61750,0,0,0,0
42777,2019,RAM,2500 Big Horn Crew Cab 4x4 6'4' Box,"Seattle, WA (9 mi.)",Seattle Jeep,1,"Seattle, WA",98101,60341,1,0,0,0
50000,2025,Jeep,Wrangler Rubicon,"Kirkland, WA (11 mi.)",Rairdon's Chrysler Dodge Jeep RAM of Kirkland,1,"Seattle, WA",98101,414,1,1,0,1
15990,2018,Mazda,Mazda3 Touring,"Bellevue, WA (8 mi.)",BMW of Bellevue,1,"Seattle, WA",98101,56910,0,0,0,0
56286,2023,GMC,Sierra 1500 AT4,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,30686,1,1,0,1
22999,2022,Mazda,Mazda3 FWD w/Preferred Package,"Sumner, WA (29 mi.)",Sunset Chevrolet,1,"Seattle, WA",98101,45826,0,1,0,1
18977,2018,Mazda,CX-5 Grand Touring,"Burien, WA (10 mi.)",Rairdons Honda of Burien,1,"Seattle, WA",98101,65527,0,0,0,0
30995,2020,Chevrolet,Silverado 1500 LT,"Bellevue, WA (8 mi.)",Mercedes-Benz of Bellevue,1,"Seattle, WA",98101,93425,1,0,0,1
16999,2015,Maserati,Ghibli S Q4,"Seattle, WA (2 mi.)",BMW Seattle,1,"Seattle, WA",98101,45409,0,1,1,0
32977,2020,Chevrolet,Silverado 1500 RST,"Sumner, WA (30 mi.)",Rairdon's Honda of Sumner,1,"Seattle, WA",98101,87611,1,0,0,1
28995,2023,Tesla,Model 3 Base,"Renton, WA (12 mi.)",Good Chevrolet,1,"Seattle, WA",98101,16884,0,1,0,1
29473,2024,Ford,Mustang EcoBoost,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,17999,0,1,0,1
15999,2014,Acura,MDX 3.5L,"Seattle, WA (2 mi.)",BMW Seattle,1,"Seattle, WA",98101,104608,0,0,1,0
19977,2016,Honda,Accord EX-L,"Burien, WA (10 mi.)",Rairdons Honda of Burien,1,"Seattle, WA",98101,78317,0,0,0,0
27999,2022,Tesla,Model 3 Standard Range,"Seattle, WA (2 mi.)",BMW Seattle,1,"Seattle, WA",98101,15909,0,1,0,1
22888,2012,Porsche,Cayenne Turbo,"Sumner, WA (30 mi.)",Rairdon's Honda of Sumner,1,"Seattle, WA",98101,98995,0,0,1,0
41999,2024,INFINITI,QX80 Luxe,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,36829,1,1,0,1
76900,2019,Bentley,Bentayga V8,"Portland, OR (5 mi.)",Mercedes-Benz of Beaverton,1,"Portland, OR",97201,42998,1,1,1,0
34999,2022,Audi,Q5 45 S line Premium Plus,"Wilsonville, OR (14 mi.)",Audi Wilsonville,1,"Portland, OR",97201,17911,1,1,1,1
21988,2021,Toyota,Camry LE,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,60137,0,0,0,1
53988,2021,Mercedes-Benz,E-Class 4MATIC,"Milwaukie, OR (8 mi.)",McLoughlin Chevrolet,1,"Portland, OR",97201,6859,1,1,1,1
39481,2023,Toyota,Tacoma TRD Off-Road,"Wilsonville, OR (14 mi.)",Wilsonville Toyota,1,"Portland, OR",97201,29562,1,1,0,1
31981,2024,Subaru,Outback Limited,"Wilsonville, OR (15 mi.)",Wilsonville Subaru,1,"Portland, OR",97201,22450,1,1,0,1
24999,2022,Audi,Q5 45 S line Premium Plus,"Tigard, OR (5 mi.)",BMW of Tigard,1,"Portland, OR",97201,51651,0,0,1,1
15900,2016,Mazda,CX-5 Grand Touring,"Hillsboro, OR (14 mi.)",Royal Moore GMC Buick,1,"Portland, OR",97201,105235,0,0,0,0
57989,2024,GMC,Sierra 1500 Denali,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,25429,1,1,0,1
46900,2024,Audi,Q5 45 S line Premium Plus,"Beaverton, OR (7 mi.)",Audi Beaverton,1,"Portland, OR",97201,4071,1,1,1,1
58995,2024,BMW,X5 xDrive40i,"Beaverton, OR (7 mi.)",Audi Beaverton,1,"Portland, OR",97201,23277,1,1,1,1
24988,2019,Volvo,XC90 T6 Momentum,"Beaverton, OR (7 mi.)",Herzog-Meier Volkswagen Volvo Mazda,1,"Portland, OR",97201,72896,0,0,0,0
32495,2023,Subaru,Outback Wilderness,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,20598,1,1,0,1
46981,2024,Kia,Telluride SX Prestige X-Pro,"Wilsonville, OR (14 mi.)",Wilsonville Toyota,1,"Portland, OR",97201,25964,1,1,0,1
62990,2024,BMW,X5 xDrive40i,"Tigard, OR (5 mi.)",BMW of Tigard,1,"Portland, OR",97201,11899,1,1,1,1
48999,2022,RAM,2500 Big Horn Crew Cab 4x4 6'4' Box,"Wilsonville, OR (14 mi.)",Audi Wilsonville,1,"Portland, OR",97201,68031,1,0,0,1
21893,2015,Ford,F-150 XLT,"Gresham, OR (13 mi.)",Gresham Chrysler Dodge Jeep Ram,1,"Portland, OR",97201,125060,0,0,0,0
49995,2023,Dodge,Challenger R/T Scat Pack,"Gresham, OR (13 mi.)",Gresham Chrysler Dodge Jeep Ram,1,"Portland, OR",97201,2209,1,1,0,1
29993,2019,GMC,Sierra 1500 SLE,"Gresham, OR (13 mi.)",Gresham Chrysler Dodge Jeep Ram,1,"Portland, OR",97201,134100,1,0,0,0
49877,2025,Audi,Q7 45 Premium Plus,"Portland, OR (1 mi.)",Mercedes-Benz of Portland,1,"Portland, OR",97201,21667,1,1,1,1
26981,2024,Toyota,Camry SE,"Wilsonville, OR (14 mi.)",Wilsonville Toyota,1,"Portland, OR",97201,32220,0,1,0,1
32649,2024,Toyota,Tacoma SR,"Portland, OR (8 mi.)",Ron Tonkin Honda,1,"Portland, OR",97201,4309,1,1,0,1
27988,2019,Volkswagen,Atlas 3.6L SEL Premium,"Beaverton, OR (7 mi.)",Herzog-Meier Volkswagen Volvo Mazda,1,"Portland, OR",97201,58606,0,0,0,0
15971,2018,Acura,RDX Technology Package,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,130879,0,0,1,0
85977,2023,Chevrolet,Corvette Stingray w/3LT,"Milwaukie, OR (8 mi.)",McLoughlin Chevrolet,1,"Portland, OR",97201,9514,1,1,0,1
44994,2023,Kia,Telluride SX Prestige X-Line,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,24344,1,1,0,1
19981,2018,Subaru,Forester 2.0XT Touring,"Wilsonville, OR (15 mi.)",Wilsonville Subaru,1,"Portland, OR",97201,85060,0,0,0,0
15388,2018,Volvo,XC60 T6 Inscription,"Beaverton, OR (7 mi.)",Herzog-Meier Volkswagen Volvo Mazda,1,"Portland, OR",97201,135729,0,0,0,0
28988,2023,Mazda,CX-5 2.5 S Premium Plus Package,"Beaverton, OR (7 mi.)",Herzog-Meier Volkswagen Volvo Mazda,1,"Portland, OR",97201,24103,0,1,0,1
65995,2025,Audi,Q7 55 Premium Plus,"Beaverton, OR (7 mi.)",Audi Beaverton,1,"Portland, OR",97201,5138,1,1,1,1
39668,2019,RAM,1500 Longhorn,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,42425,1,1,0,0
31000,2025,Hyundai,SANTA FE SE,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,9905,1,1,0,1
34499,2022,Kia,Telluride SX,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,69248,1,0,0,1
39705,2025,Tesla,Model Y Long Range Dual Motor All-Wheel Drive,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,6392,1,1,0,1
38604,2021,Toyota,Tacoma TRD Off Road,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,37250,1,1,0,1
40993,2023,Toyota,Tacoma TRD Off Road,"Gresham, OR (13 mi.)",Gresham Chrysler Dodge Jeep Ram,1,"Portland, OR",97201,10660,1,1,0,1
26469,2020,Honda,Accord EX-L 1.5T,"Portland, OR (8 mi.)",Ron Tonkin Honda,1,"Portland, OR",97201,34548,0,1,0,1
37000,2021,Toyota,Tacoma SR5,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,58963,1,0,0,1
21445,2018,Honda,Accord Sport,"Hillsboro, OR (15 mi.)",Dick's Hillsboro Honda,1,"Portland, OR",97201,44264,0,1,0,0
29900,2023,Subaru,Outback Limited,"Hillsboro, OR (14 mi.)",Royal Moore Subaru,1,"Portland, OR",97201,29912,0,1,0,1
25937,2022,Hyundai,PALISADE Calligraphy,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,96963,0,0,0,1
13465,2015,Subaru,Forester 2.5i,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,94713,0,0,0,0
30981,2021,Volvo,XC90 T5 Momentum,"Wilsonville, OR (14 mi.)",Wilsonville Toyota,1,"Portland, OR",97201,44977,1,1,0,1
26734,2018,Tesla,Model 3 Long Range,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,63119,0,0,0,0
17494,2018,Honda,Accord Sport,"Wilsonville, OR (14 mi.)",Audi Wilsonville,1,"Portland, OR",97201,99117,0,0,0,0
22694,2021,Hyundai,SANTA FE SEL 2.4,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,47966,0,1,0,1
32920,2024,Nissan,Rogue SL,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,6172,1,1,0,1
23840,2022,Honda,Accord Sport 1.5T,"Tigard, OR (5 mi.)",BMW of Tigard,1,"Portland, OR",97201,49402,0,1,0,1
63985,2021,Cadillac,Escalade Sport Platinum,"Portland, OR (1 mi.)",Mercedes-Benz of Portland,1,"Portland, OR",97201,63356,1,0,1,1
29990,2022,Hyundai,SANTA FE Limited,"Hillsboro, OR (15 mi.)",Dick's Hillsboro Honda,1,"Portland, OR",97201,29145,1,1,0,1
38500,2025,Subaru,Outback Touring XT,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,13259,1,1,0,1
43999,2024,Hyundai,PALISADE Calligraphy,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,9057,1,1,0,1
23225,2021,Volkswagen,Tiguan 2.0T SE 4MOTION,"Portland, OR (1 mi.)",Mercedes-Benz of Portland,1,"Portland, OR",97201,33756,0,1,0,1
32456,2018,GMC,Sierra 1500 SLT,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,74864,1,0,0,0
24990,2017,Chevrolet,Silverado 1500 LT,"Hillsboro, OR (15 mi.)",Dick's Hillsboro Honda,1,"Portland, OR",97201,82428,0,0,0,0
26995,2022,Subaru,Outback Limited XT,"Beaverton, OR (7 mi.)",Audi Beaverton,1,"Portland, OR",97201,48160,0,1,0,1
20999,2022,Dodge,Charger SXT,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,61719,0,0,0,1
40000,2023,BMW,X5 xDrive40i,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,59182,1,0,1,1
49995,2018,Land,Rover Range Rover 5.0L Supercharged Autobiography,"Beaverton, OR (7 mi.)",Audi Beaverton,1,"Portland, OR",97201,42941,1,1,0,0
27957,2024,Nissan,Altima SR Intelligent AWD,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,1666,0,1,0,1
71971,2022,Ford,F-150 Raptor,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,22355,1,1,0,1
33973,2024,Subaru,Forester Touring,"Wilsonville, OR (14 mi.)",Wilsonville Toyota,1,"Portland, OR",97201,8673,1,1,0,1
14990,2015,Subaru,Forester 2.5i Premium,"Hillsboro, OR (15 mi.)",Dick's Hillsboro Honda,1,"Portland, OR",97201,88196,0,0,0,0
16341,2016,Volvo,XC90 T6 R-Design,"Portland, OR (5 mi.)",Mercedes-Benz of Beaverton,1,"Portland, OR",97201,109648,0,0,0,0
63000,2023,Cadillac,Escalade Premium Luxury,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,65399,1,0,1,1
34998,2023,Dodge,Charger GT,"Gladstone, OR (10 mi.)",Tonkin Gladstone Hyundai,1,"Portland, OR",97201,30988,1,1,0,1
19124,2019,Tesla,Model 3 Standard Range,"Portland, OR (5 mi.)",Mercedes-Benz of Beaverton,1,"Portland, OR",97201,80658,0,0,0,0
59988,2023,GMC,Yukon 4WD AT4,"Milwaukie, OR (8 mi.)",McLoughlin Chevrolet,1,"Portland, OR",97201,34137,1,1,0,1
28539,2021,Kia,Sorento SX,"Portland, OR (8 mi.)",Courtesy Ford - Portland,1,"Portland, OR",97201,48586,0,1,0,1
21999,2017,Ford,Mustang GT,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,113295,0,0,0,0
19340,2020,Volkswagen,Tiguan 2.0T SE,"Tigard, OR (5 mi.)",BMW of Tigard,1,"Portland, OR",97201,61275,0,0,0,1
29000,2024,Mazda,Mazda3 2.5 Turbo AWD,"Wilsonville, OR (14 mi.)",Tonkin Wilsonville Nissan,1,"Portland, OR",97201,7610,0,1,0,1
23799,2022,Mitsubishi,Outlander SEL,"Gladstone, OR (10 mi.)",Ron Tonkin Kia,1,"Portland, OR",97201,40016,0,1,0,1
76895,2025,RAM,1500 RHO Crew Cab 4x4 5'7' Box,"Escondido, CA",Quality Chevrolet,1,"San Diego, CA",92101,10573,1,1,0,1
40490,2022,INFINITI,QX60 AUTOGRAPH,"Carlsbad, CA (30 mi.)",PREMIER Chevrolet of Carlsbad,1,"San Diego, CA",92101,31697,1,1,0,1
19995,2017,INFINITI,QX60 Base,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,91370,0,0,0,0
44999,2024,Audi,Q5 45 S line Premium Plus,"San Diego, CA (13 mi.)",Audi San Diego,1,"San Diego, CA",92101,8442,1,1,1,1
74575,2025,BMW,X5 sDrive40i,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,7182,1,1,1,1
24995,2021,Hyundai,PALISADE SEL,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,67877,0,0,0,1
56460,2024,BMW,X3 xDrive30i,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,10584,1,1,1,1
28377,2022,Subaru,Forester Sport,"Carlsbad, CA (30 mi.)",AutoNation Subaru Carlsbad,1,"San Diego, CA",92101,30807,0,1,0,1
46995,2024,Kia,Telluride SX Prestige X-Pro,"Escondido, CA (28 mi.)",Quality Chevrolet,1,"San Diego, CA",92101,19749,1,1,0,1
30987,2025,Subaru,Outback Premium,"Carlsbad, CA (30 mi.)",AutoNation Subaru Carlsbad,1,"San Diego, CA",92101,3336,1,1,0,1
38800,2024,Toyota,Tacoma TRD Sport,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,10201,1,1,0,1
23495,2022,Chrysler,300 Touring,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,34337,0,1,0,1
27990,2022,Dodge,Charger SXT,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,13383,0,1,0,1
19795,2022,MINI,Countryman Cooper,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,74577,0,0,0,1
28995,2022,Alfa,Romeo Stelvio Ti,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,26507,0,1,0,1
19795,2023,Nissan,Altima 2.5 S,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,42062,0,1,0,1
17995,2018,Jaguar,F-PACE 25t Premium,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,82497,0,0,1,0
24990,2017,Chevrolet,Silverado 1500 LTZ,"Carlsbad, CA (30 mi.)",PREMIER Chevrolet of Carlsbad,1,"San Diego, CA",92101,112009,0,0,0,0
38895,2021,Toyota,Tacoma Limited,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,44225,1,1,0,1
27298,2023,Toyota,Camry XSE,"Poway, CA (18 mi.)",Poway Honda,1,"San Diego, CA",92101,55780,0,0,0,1
27950,2022,Toyota,Camry XSE,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,26446,0,1,0,1
18999,2019,Toyota,Camry XSE,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,130728,0,0,0,0
49785,2025,Audi,Q7 45 Premium,"San Diego, CA (13 mi.)",Audi San Diego,1,"San Diego, CA",92101,9052,1,1,1,1
41668,2022,Acura,MDX A-Spec Package,"Carlsbad, CA (30 mi.)",AutoNation Subaru Carlsbad,1,"San Diego, CA",92101,35212,1,1,1,1
18995,2017,Ford,Mustang V6,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,63432,0,0,0,0
22995,2020,Tesla,Model 3 Standard Range Plus,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,42427,0,1,0,1
11999,2019,Kia,Sorento L,"Poway, CA (18 mi.)",Poway Honda,1,"San Diego, CA",92101,110670,0,0,0,0
23995,2019,Dodge,Challenger SXT,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,50674,0,0,0,0
46995,2024,Kia,Telluride SX Prestige X-Pro,"Escondido, CA",Quality Chevrolet,1,"San Diego, CA",92101,19749,1,1,0,1
46990,2023,Jeep,Wrangler Sport,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,10769,1,1,0,1
27999,2024,Subaru,Outback Limited,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,52149,0,0,0,1
37998,2023,Toyota,Tacoma TRD Sport,"Escondido, CA (29 mi.)",Toyota Escondido,1,"San Diego, CA",92101,21078,1,1,0,1
23999,2022,Honda,Civic Sport,"Poway, CA (18 mi.)",Poway Honda,1,"San Diego, CA",92101,36773,0,1,0,1
24894,2020,Subaru,Outback Premium,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,34580,0,1,0,1
41377,2022,Ford,F-150 XLT,"Escondido, CA (28 mi.)",Aaron Ford of Escondido,1,"San Diego, CA",92101,20749,1,1,0,1
21995,2017,Honda,Civic EX-L w/Navi,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,54668,0,0,0,0
22273,2020,Volvo,XC90 T6 Momentum 6 Passenger,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,92301,0,0,0,1
21995,2021,Nissan,Rogue S,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,31348,0,1,0,1
76895,2025,RAM,1500 RHO Crew Cab 4x4 5'7' Box,"Escondido, CA (28 mi.)",Quality Chevrolet,1,"San Diego, CA",92101,10573,1,1,0,1
24995,2019,Volvo,XC90 T6 R-Design,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,86048,0,0,0,0
27898,2024,Jeep,Grand Cherokee Laredo,"Poway, CA (18 mi.)",Poway Honda,1,"San Diego, CA",92101,36919,0,1,0,1
59995,2024,Chevrolet,Silverado 1500 LT Trail Boss,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,12087,1,1,0,1
23995,2020,BMW,X5 sDrive40i,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,97437,0,0,1,1
19950,2020,Subaru,Outback Premium,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,75163,0,0,0,1
19997,2022,Dodge,Charger SXT,"Escondido, CA (28 mi.)",Aaron Ford of Escondido,1,"San Diego, CA",92101,71571,0,0,0,1
18999,2015,Dodge,Challenger SXT Plus,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,72001,0,0,0,0
18500,2023,Nissan,Altima 2.5 SV,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,70649,0,0,0,1
44990,2024,RAM,2500 Big Horn Crew Cab 4x4 6'4' Box,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,7566,1,1,0,1
25999,2023,Toyota,Camry SE,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,34550,0,1,0,1
27995,2023,Dodge,Charger SXT,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,10977,0,1,0,1
14995,2019,Volkswagen,Tiguan 2.0T SE,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,88703,0,0,0,0
19995,2018,Toyota,Camry XLE,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,67797,0,0,0,0
39990,2019,RAM,1500 Limited,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,49228,1,1,0,0
23992,2023,Honda,Civic EX-L,"Escondido, CA (28 mi.)",Aaron Ford of Escondido,1,"San Diego, CA",92101,67883,0,0,0,1
19420,2023,Nissan,Altima 2.5 SV,"Escondido, CA (28 mi.)",Aaron Ford of Escondido,1,"San Diego, CA",92101,41759,0,1,0,1
28995,2022,Hyundai,PALISADE SEL,"Carlsbad, CA (30 mi.)",PREMIER Chevrolet of Carlsbad,1,"San Diego, CA",92101,40692,0,1,0,1
19995,2019,BMW,X3 sDrive30i,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,65399,0,0,1,0
24990,2024,Honda,Civic Sport,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,11883,0,1,0,1
18890,2021,Nissan,Rogue SV,"Carlsbad, CA (30 mi.)",PREMIER Chevrolet of Carlsbad,1,"San Diego, CA",92101,71817,0,0,0,1
30999,2024,MINI,Hardtop Cooper S,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,3104,1,1,0,1
20997,2021,Tesla,Model 3 Standard Range Plus,"Escondido, CA (28 mi.)",Aaron Ford of Escondido,1,"San Diego, CA",92101,79664,0,0,0,1
56977,2022,RAM,2500 Power Wagon,"Escondido, CA (29 mi.)",Toyota Escondido,1,"San Diego, CA",92101,21178,1,1,0,1
23999,2022,Honda,Civic Sport Touring,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,73105,0,0,0,1
22990,2019,INFINITI,QX60 Luxe,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,63343,0,0,0,0
36990,2024,Jeep,Grand Cherokee Altitude,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,19560,1,1,0,1
27982,2020,Audi,Q5 45 Titanium Premium Plus,"Carlsbad, CA (23 mi.)",BMW of Carlsbad,1,"San Diego, CA",92101,33093,0,1,1,1
32999,2022,Subaru,Forester Wilderness,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,11211,1,1,0,1
22500,2020,Honda,Accord LX 1.5T,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,42790,0,1,0,1
39990,2021,Ford,F-150 XLT,"La Mesa, CA (10 mi.)",Carl Burger's Dodge Chrysler Jeep RAM,1,"San Diego, CA",92101,37435,1,1,0,1
15900,2018,Audi,Q5 2.0T Premium Plus,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,99230,0,0,1,0
24500,2020,Tesla,Model 3 Standard Range Plus,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,12252,0,1,0,1
22644,2019,Honda,Accord Sport,"Carlsbad, CA (30 mi.)",AutoNation Subaru Carlsbad,1,"San Diego, CA",92101,40862,0,1,0,0
24995,2022,Honda,Accord Sport SE,"National City, CA (6 mi.)",National City Auto Center,1,"San Diego, CA",92101,48734,0,1,0,1
19999,2021,Dodge,Charger SXT,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,67453,0,0,0,1
41900,2019,Toyota,Tacoma TRD Pro,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,46761,1,1,0,0
45900,2023,RAM,1500 Rebel,"El Cajon, CA (13 mi.)",Summit Subaru of El Cajon,1,"San Diego, CA",92101,33806,1,1,0,1
36950,2022,Kia,Telluride SX,"El Cajon, CA (13 mi.)",Auto City,1,"San Diego, CA",92101,19427,1,1,0,1
26995,2019,Toyota,Tacoma SR5,"Carlsbad, CA (30 mi.)",AutoNation Subaru Carlsbad,1,"San Diego, CA",92101,83809,0,0,0,0
